Timestamp,Record Type,Instrument,Ob Position,Quantity Diff,Ob Command,Change Reason,Order Number,Premium (256ths),Quantity,Bid/Ask,Total Volume,Display Quantity,Sequence,Source,Instrument Name,Deal Source,Aggressive,Workup State,Workup Reason,Aggressive Order Number,Aggressive Bid/Ask,Passive Order Number,Passive Bid/Ask
15:31:17:335011 20180108,OB_CHANGE,2_YEAR,34.0,5.0,ADD,6.0,6057940000197562,25558,5.0,A,0.0,,69824,OC,,,,,,,,,
15:31:17:335094 20180108,OB_CHANGE,2_YEAR,308.0,-1.0,DELETE,1.0,6057940000197519,25566,0.0,A,0.0,,69825,OC,,,,,,,,,
15:31:17:346068 20180108,OB_CHANGE,2_YEAR,57.0,-2.0,ALTER,5.0,60579400001659BB,25556,23.0,B,0.0,,69826,OC,,,,,,,,,
15:31:17:559686 20180108,OB_CHANGE,2_YEAR,149.0,-2.0,ALTER,5.0,6057940000196614,25554,23.0,B,0.0,,69827,OC,,,,,,,,,
15:31:21:260049 20180108,OB_CHANGE,2_YEAR,34.0,-5.0,DELETE,1.0,6057940000197562,25558,0.0,A,0.0,,69828,OC,,,,,,,,,
15:31:23:031168 20180108,OB_CHANGE,2_YEAR,34.0,5.0,ADD,6.0,6057940000197598,25558,5.0,A,0.0,,69829,OC,,,,,,,,,
15:31:23:031255 20180108,OB_CHANGE,2_YEAR,308.0,1.0,ADD,6.0,6057940000197599,25566,1.0,A,0.0,,69830,OC,,,,,,,,,
15:31:23:031286 20180108,OB_CHANGE,2_YEAR,34.0,-5.0,DELETE,1.0,6057940000197598,25558,0.0,A,0.0,,69831,OC,,,,,,,,,
15:31:23:031651 20180108,OB_CHANGE,2_YEAR,34.0,5.0,ADD,6.0,605794000019759E,25558,5.0,A,0.0,,69832,OC,,,,,,,,,
15:31:23:033889 20180108,OB_CHANGE,2_YEAR,34.0,-5.0,DELETE,1.0,605794000019759E,25558,0.0,A,0.0,,69833,OC,,,,,,,,,
15:31:23:039868 20180108,OB_CHANGE,2_YEAR,31.0,-3.0,ALTER,5.0,60579400001972AD,25558,3.0,A,0.0,,69834,OC,,,,,,,,,
15:31:23:039910 20180108,OB_CHANGE,2_YEAR,34.0,5.0,ADD,6.0,60579400001975BD,25558,5.0,A,0.0,,69835,OC,,,,,,,,,
15:31:23:040020 20180108,OB_CHANGE,2_YEAR,34.0,-5.0,DELETE,1.0,60579400001975BD,25558,0.0,A,0.0,,69836,OC,,,,,,,,,
15:31:23:042326 20180108,OB_CHANGE,2_YEAR,34.0,5.0,ADD,6.0,60579400001975E5,25558,5.0,A,0.0,,69837,OC,,,,,,,,,
15:31:23:042784 20180108,OB_CHANGE,2_YEAR,34.0,-5.0,DELETE,1.0,60579400001975E5,25558,0.0,A,0.0,,69838,OC,,,,,,,,,
15:31:23:046546 20180108,OB_CHANGE,2_YEAR,34.0,5.0,ADD,6.0,60579400001975F7,25558,5.0,A,0.0,,69839,OC,,,,,,,,,
15:31:23:056449 20180108,OB_CHANGE,2_YEAR,34.0,-5.0,DELETE,1.0,60579400001975F7,25558,0.0,A,0.0,,69840,OC,,,,,,,,,
15:31:25:186110 20180108,OB_CHANGE,2_YEAR,86.0,5.0,ADD,6.0,60579400001976FF,25556,5.0,B,0.0,,69841,OC,,,,,,,,,
15:31:25:186600 20180108,OB_CHANGE,2_YEAR,18.0,-60.0,DELETE,1.0,60579400001968D5,25558,0.0,A,0.0,,69842,OC,,,,,,,,,
15:31:25:186938 20180108,OB_CHANGE,2_YEAR,30.0,-1.0,ALTER,5.0,60579400001972AD,25558,2.0,A,0.0,,69843,OC,,,,,,,,,
15:31:25:187066 20180108,OB_CHANGE,2_YEAR,77.0,-10.0,DELETE,1.0,605794000018B9AA,25556,0.0,B,0.0,,69844,OC,,,,,,,,,
15:31:25:187066 20180108,OB_CHANGE,2_YEAR,86.0,8.0,ADD,6.0,605794000018B9AA,25556,8.0,B,0.0,,69845,OC,,,,,,,,,
15:31:25:187091 20180108,OB_CHANGE,2_YEAR,26.0,-1.0,ALTER,5.0,6057940000196C2A,25558,1.0,A,0.0,,69846,OC,,,,,,,,,
15:31:25:187476 20180108,OB_CHANGE,2_YEAR,87.0,1.0,ADD,6.0,60579400001977A8,25556,1.0,B,0.0,,69847,OC,,,,,,,,,
15:31:25:187654 20180108,OB_CHANGE,2_YEAR,306.0,-1.0,DELETE,1.0,6057940000197599,25566,0.0,A,0.0,,69848,OC,,,,,,,,,
15:31:25:188277 20180108,OB_CHANGE,2_YEAR,32.0,-1.0,DELETE,1.0,60579400001972AF,25558,0.0,A,0.0,,69849,OC,,,,,,,,,
15:31:25:188497 20180108,OB_CHANGE,2_YEAR,18.0,-10.0,DELETE,1.0,60579400001968D6,25558,0.0,A,0.0,,69850,OC,,,,,,,,,
15:31:25:188512 20180108,OB_CHANGE,2_YEAR,22.0,-3.0,DELETE,1.0,6057940000196C16,25558,0.0,A,0.0,,69851,OC,,,,,,,,,
15:31:25:188531 20180108,OB_CHANGE,2_YEAR,88.0,5.0,ADD,6.0,6057940000197844,25556,5.0,B,0.0,,69852,OC,,,,,,,,,
15:31:25:188560 20180108,OB_CHANGE,2_YEAR,29.0,-1.0,ALTER,5.0,60579400001972AE,25558,1.0,A,0.0,,69853,OC,,,,,,,,,
15:31:25:188991 20180108,OB_CHANGE,2_YEAR,20.0,-3.0,DELETE,1.0,6057940000196B6C,25558,0.0,A,0.0,,69854,OC,,,,,,,,,
15:31:25:189300 20180108,OB_CHANGE,2_YEAR,27.0,-2.0,DELETE,1.0,60579400001972AD,25558,0.0,A,0.0,,69855,OC,,,,,,,,,
15:31:25:189311 20180108,OB_CHANGE,2_YEAR,23.0,-1.0,DELETE,1.0,6057940000196C2A,25558,0.0,A,0.0,,69856,OC,,,,,,,,,
15:31:25:189315 20180108,OB_CHANGE,2_YEAR,20.0,-1.0,ALTER,5.0,6057940000196C0B,25558,1.0,A,0.0,,69857,OC,,,,,,,,,
15:31:25:189579 20180108,OB_CHANGE,2_YEAR,88.0,-5.0,DELETE,1.0,6057940000197844,25556,0.0,B,0.0,,69858,OC,,,,,,,,,
15:31:25:189768 20180108,OB_CHANGE,2_YEAR,26.0,-1.0,DELETE,1.0,60579400001972AE,25558,0.0,A,0.0,,69859,OC,,,,,,,,,
15:31:25:189775 20180108,OB_CHANGE,2_YEAR,20.0,-1.0,DELETE,1.0,6057940000196C0B,25558,0.0,A,0.0,,69860,OC,,,,,,,,,
15:31:25:192998 20180108,OB_CHANGE,2_YEAR,25.0,5.0,ADD,6.0,605794000019795C,25558,5.0,A,0.0,,69861,OC,,,,,,,,,
15:31:25:193074 20180108,OB_CHANGE,2_YEAR,25.0,-5.0,DELETE,1.0,605794000019795C,25558,0.0,A,0.0,,69862,OC,,,,,,,,,
15:31:25:193677 20180108,OB_CHANGE,2_YEAR,25.0,5.0,ADD,6.0,605794000019796F,25558,5.0,A,0.0,,69863,OC,,,,,,,,,
15:31:25:193824 20180108,OB_CHANGE,2_YEAR,25.0,-5.0,DELETE,1.0,605794000019796F,25558,0.0,A,0.0,,69864,OC,,,,,,,,,
15:31:25:196088 20180108,OB_CHANGE,2_YEAR,253.0,-1.0,DELETE,1.0,6057940000196962,25564,0.0,A,0.0,,69865,OC,,,,,,,,,
15:31:25:196526 20180108,OB_CHANGE,2_YEAR,84.0,-14.0,DELETE,1.0,6057940000197523,25556,0.0,B,0.0,,69866,OC,,,,,,,,,
15:31:25:196526 20180108,OB_CHANGE,2_YEAR,424.0,14.0,ADD,6.0,6057940000197523,25540,14.0,B,0.0,,69867,OC,,,,,,,,,
15:31:25:199691 20180108,OB_CHANGE,2_YEAR,424.0,-14.0,DELETE,1.0,6057940000197523,25540,0.0,B,0.0,,69868,OC,,,,,,,,,
15:31:25:201475 20180108,OB_CHANGE,2_YEAR,193.0,1.0,ADD,6.0,60579400001979EF,25562,1.0,A,0.0,,69869,OC,,,,,,,,,
15:31:25:201506 20180108,OB_CHANGE,2_YEAR,203.0,-3.0,DELETE,10.0,605794000019637F,25552,0.0,B,0.0,,69870,OC,,,,,,,,,
15:31:25:206712 20180108,OB_CHANGE,2_YEAR,87.0,5.0,ADD,6.0,6057940000197A32,25556,5.0,B,0.0,,69871,OC,,,,,,,,,
15:31:25:206753 20180108,OB_CHANGE,2_YEAR,21.0,-6.0,DELETE,1.0,6057940000196C29,25558,0.0,A,0.0,,69872,OC,,,,,,,,,
15:31:25:210573 20180108,OB_CHANGE,2_YEAR,156.0,2.0,ADD,6.0,6057940000197A72,25554,2.0,B,0.0,,69873,OC,,,,,,,,,
15:31:25:212019 20180108,OB_CHANGE,2_YEAR,205.0,-2.0,DELETE,10.0,60579400001966BA,25552,0.0,B,0.0,,69874,OC,,,,,,,,,
15:31:25:219626 20180108,OB_CHANGE,2_YEAR,88.0,14.0,ADD,6.0,6057940000197AC8,25556,14.0,B,0.0,,69875,OC,,,,,,,,,
15:31:25:219850 20180108,OB_CHANGE,2_YEAR,158.0,2.0,ADD,6.0,6057940000197ACA,25554,2.0,B,0.0,,69876,OC,,,,,,,,,
15:31:25:220748 20180108,OB_CHANGE,2_YEAR,24.0,5.0,ADD,6.0,6057940000197AD1,25558,5.0,A,0.0,,69877,OC,,,,,,,,,
15:31:25:223390 20180108,OB_CHANGE,2_YEAR,24.0,-5.0,DELETE,1.0,6057940000197AD1,25558,0.0,A,0.0,,69878,OC,,,,,,,,,
15:31:25:224932 20180108,OB_CHANGE,2_YEAR,24.0,5.0,ADD,6.0,6057940000197AF3,25558,5.0,A,0.0,,69879,OC,,,,,,,,,
15:31:25:232141 20180108,OB_CHANGE,2_YEAR,208.0,2.0,ADD,6.0,6057940000197B21,25552,2.0,B,0.0,,69880,OC,,,,,,,,,
15:31:25:232548 20180108,OB_CHANGE,2_YEAR,251.0,-3.0,DELETE,10.0,605794000019638B,25550,0.0,B,0.0,,69881,OC,,,,,,,,,
15:31:25:235999 20180108,OB_CHANGE,2_YEAR,87.0,-5.0,DELETE,1.0,6057940000197A32,25556,0.0,B,0.0,,69882,OC,,,,,,,,,
15:31:25:236582 20180108,OB_CHANGE,2_YEAR,25.0,10.0,ADD,6.0,6057940000197B4D,25558,10.0,A,0.0,,69883,OC,,,,,,,,,
15:31:25:242209 20180108,OB_CHANGE,2_YEAR,194.0,-1.0,DELETE,10.0,60579400001979EF,25562,0.0,A,0.0,,69884,OC,,,,,,,,,
15:31:25:247669 20180108,OB_CHANGE,2_YEAR,24.0,-5.0,DELETE,1.0,6057940000197AF3,25558,0.0,A,0.0,,69885,OC,,,,,,,,,
15:31:25:250395 20180108,OB_CHANGE,2_YEAR,157.0,-2.0,DELETE,10.0,6057940000197ACA,25554,0.0,B,0.0,,69886,OC,,,,,,,,,
15:31:25:251404 20180108,OB_CHANGE,2_YEAR,25.0,5.0,ADD,6.0,6057940000197B95,25558,5.0,A,0.0,,69887,OC,,,,,,,,,
15:31:25:256068 20180108,OB_CHANGE,2_YEAR,207.0,2.0,ADD,6.0,6057940000197BAC,25552,2.0,B,0.0,,69888,OC,,,,,,,,,
15:31:25:266763 20180108,OB_CHANGE,2_YEAR,207.0,-2.0,DELETE,10.0,6057940000197BAC,25552,0.0,B,0.0,,69889,OC,,,,,,,,,
15:31:25:271556 20180108,OB_CHANGE,2_YEAR,207.0,2.0,ADD,6.0,6057940000197BD1,25552,2.0,B,0.0,,69890,OC,,,,,,,,,
15:31:25:274798 20180108,OB_CHANGE,2_YEAR,207.0,-2.0,DELETE,10.0,6057940000197BD1,25552,0.0,B,0.0,,69891,OC,,,,,,,,,
15:31:25:277009 20180108,OB_CHANGE,2_YEAR,156.0,-2.0,DELETE,10.0,6057940000197A72,25554,0.0,B,0.0,,69892,OC,,,,,,,,,
15:31:25:290515 20180108,OB_CHANGE,2_YEAR,206.0,2.0,ADD,6.0,6057940000197BF8,25552,2.0,B,0.0,,69893,OC,,,,,,,,,
15:31:25:291743 20180108,OB_CHANGE,2_YEAR,206.0,-2.0,DELETE,10.0,6057940000197BF8,25552,0.0,B,0.0,,69894,OC,,,,,,,,,
15:31:25:305185 20180108,OB_CHANGE,2_YEAR,206.0,2.0,ADD,6.0,6057940000197C22,25552,2.0,B,0.0,,69895,OC,,,,,,,,,
15:31:25:309106 20180108,OB_CHANGE,2_YEAR,205.0,-2.0,DELETE,10.0,6057940000197B21,25552,0.0,B,0.0,,69896,OC,,,,,,,,,
15:31:25:313284 20180108,OB_CHANGE,2_YEAR,205.0,-2.0,DELETE,10.0,6057940000197C22,25552,0.0,B,0.0,,69897,OC,,,,,,,,,
15:31:25:317156 20180108,OB_CHANGE,2_YEAR,205.0,2.0,ADD,6.0,6057940000197C3A,25552,2.0,B,0.0,,69898,OC,,,,,,,,,
15:31:25:324569 20180108,OB_CHANGE,2_YEAR,205.0,-2.0,DELETE,10.0,6057940000197C3A,25552,0.0,B,0.0,,69899,OC,,,,,,,,,
15:31:25:352931 20180108,OB_CHANGE,2_YEAR,205.0,2.0,ADD,6.0,6057940000197C57,25552,2.0,B,0.0,,69900,OC,,,,,,,,,
15:31:25:357687 20180108,OB_CHANGE,2_YEAR,205.0,-2.0,DELETE,10.0,6057940000197C57,25552,0.0,B,0.0,,69901,OC,,,,,,,,,
15:31:25:366001 20180108,OB_CHANGE,2_YEAR,205.0,2.0,ADD,6.0,6057940000197C73,25552,2.0,B,0.0,,69902,OC,,,,,,,,,
15:31:25:370098 20180108,OB_CHANGE,2_YEAR,205.0,-2.0,DELETE,10.0,6057940000197C73,25552,0.0,B,0.0,,69903,OC,,,,,,,,,
15:31:25:375507 20180108,OB_CHANGE,2_YEAR,156.0,2.0,ADD,6.0,6057940000197C8A,25554,2.0,B,0.0,,69904,OC,,,,,,,,,
15:31:25:395024 20180108,OB_CHANGE,2_YEAR,156.0,-2.0,DELETE,10.0,6057940000197C8A,25554,0.0,B,0.0,,69905,OC,,,,,,,,,
15:31:25:400445 20180108,OB_CHANGE,2_YEAR,205.0,2.0,ADD,6.0,6057940000197CAA,25552,2.0,B,0.0,,69906,OC,,,,,,,,,
15:31:25:490779 20180108,OB_CHANGE,2_YEAR,249.0,14.0,ADD,6.0,6057940000197CD3,25550,14.0,B,14.0,,69907,OC,,,,,,,,,
15:31:25:509166 20180108,OB_CHANGE,2_YEAR,293.0,15.0,ADD,6.0,6057940000197CDD,25548,15.0,B,0.0,,69908,OC,,,,,,,,,
15:31:26:202762 20180108,OB_CHANGE,2_YEAR,194.0,1.0,ADD,6.0,6057940000197D18,25562,1.0,A,0.0,,69909,OC,,,,,,,,,
15:31:28:191306 20180108,OB_CHANGE,2_YEAR,88.0,5.0,ADD,6.0,6057940000197D83,25556,5.0,B,0.0,,69910,OC,,,,,,,,,
15:31:28:191432 20180108,OB_CHANGE,2_YEAR,25.0,-5.0,DELETE,1.0,6057940000197B95,25558,0.0,A,0.0,,69911,OC,,,,,,,,,
15:31:28:191553 20180108,OB_CHANGE,2_YEAR,298.0,1.0,ADD,6.0,6057940000197D9E,25566,1.0,A,0.0,,69912,OC,,,,,,,,,
15:31:28:191722 20180108,OB_CHANGE,2_YEAR,25.0,5.0,ADD,6.0,6057940000197DAB,25558,5.0,A,0.0,,69913,OC,,,,,,,,,
15:31:28:192504 20180108,OB_CHANGE,2_YEAR,206.0,-2.0,DELETE,10.0,6057940000197CAA,25552,0.0,B,0.0,,69914,OC,,,,,,,,,
15:31:28:198133 20180108,OB_CHANGE,2_YEAR,249.0,-14.0,DELETE,10.0,6057940000197CD3,25550,0.0,B,0.0,,69915,OC,,,,,,,,,
15:31:28:200104 20180108,OB_CHANGE,2_YEAR,206.0,3.0,ADD,6.0,6057940000197DF0,25552,3.0,B,0.0,,69916,OC,,,,,,,,,
15:31:28:202595 20180108,OB_CHANGE,2_YEAR,207.0,2.0,ADD,6.0,6057940000197E00,25552,2.0,B,0.0,,69917,OC,,,,,,,,,
15:31:28:203627 20180108,OB_CHANGE,2_YEAR,88.0,-5.0,DELETE,1.0,6057940000197D83,25556,0.0,B,0.0,,69918,OC,,,,,,,,,
15:31:28:204354 20180108,OB_CHANGE,2_YEAR,206.0,-2.0,DELETE,10.0,6057940000197E00,25552,0.0,B,0.0,,69919,OC,,,,,,,,,
15:31:28:206425 20180108,OB_CHANGE,2_YEAR,249.0,3.0,ADD,6.0,6057940000197E19,25550,3.0,B,0.0,,69920,OC,,,,,,,,,
15:31:28:209382 20180108,OB_CHANGE,2_YEAR,293.0,-15.0,DELETE,10.0,6057940000197CDD,25548,0.0,B,0.0,,69921,OC,,,,,,,,,
15:31:28:218781 20180108,OB_CHANGE,2_YEAR,206.0,2.0,ADD,6.0,6057940000197E34,25552,2.0,B,0.0,,69922,OC,,,,,,,,,
15:31:28:223128 20180108,OB_CHANGE,2_YEAR,205.0,-3.0,DELETE,10.0,6057940000197DF0,25552,0.0,B,0.0,,69923,OC,,,,,,,,,
15:31:28:230933 20180108,OB_CHANGE,2_YEAR,249.0,-3.0,DELETE,10.0,6057940000197E19,25550,0.0,B,0.0,,69924,OC,,,,,,,,,
15:31:28:284045 20180108,OB_CHANGE,2_YEAR,88.0,5.0,ADD,6.0,6057940000197E53,25556,5.0,B,0.0,,69925,OC,,,,,,,,,
15:31:28:293183 20180108,OB_CHANGE,2_YEAR,206.0,-2.0,DELETE,10.0,6057940000197E34,25552,0.0,B,0.0,,69926,OC,,,,,,,,,
15:31:28:295835 20180108,OB_CHANGE,2_YEAR,206.0,2.0,ADD,6.0,6057940000197E6F,25552,2.0,B,0.0,,69927,OC,,,,,,,,,
15:31:28:300080 20180108,OB_CHANGE,2_YEAR,88.0,-5.0,DELETE,1.0,6057940000197E53,25556,0.0,B,0.0,,69928,OC,,,,,,,,,
15:31:28:412130 20180108,OB_CHANGE,2_YEAR,88.0,5.0,ADD,6.0,6057940000197E98,25556,5.0,B,0.0,,69929,OC,,,,,,,,,
15:31:28:417811 20180108,OB_CHANGE,2_YEAR,293.0,15.0,ADD,6.0,6057940000197E9A,25548,15.0,B,0.0,,69930,OC,,,,,,,,,
15:31:28:420746 20180108,OB_CHANGE,2_YEAR,250.0,15.0,ADD,6.0,6057940000197E9F,25550,15.0,B,0.0,,69931,OC,,,,,,,,,
15:31:28:717081 20180108,OB_CHANGE,2_YEAR,206.0,-2.0,DELETE,10.0,6057940000197E6F,25552,0.0,B,0.0,,69932,OC,,,,,,,,,
15:31:28:721794 20180108,OB_CHANGE,2_YEAR,157.0,2.0,ADD,6.0,6057940000197ED3,25554,2.0,B,0.0,,69933,OC,,,,,,,,,
15:31:28:722564 20180108,OB_CHANGE,2_YEAR,207.0,1.0,ADD,6.0,6057940000197ED5,25552,1.0,B,0.0,,69934,OC,,,,,,,,,
15:31:28:723676 20180108,OB_CHANGE,2_YEAR,251.0,-15.0,DELETE,10.0,6057940000197E9F,25550,0.0,B,0.0,,69935,OC,,,,,,,,,
15:31:28:726842 20180108,OB_CHANGE,2_YEAR,25.0,-5.0,DELETE,1.0,6057940000197DAB,25558,0.0,A,0.0,,69936,OC,,,,,,,,,
15:31:28:727427 20180108,OB_CHANGE,2_YEAR,251.0,1.0,ADD,6.0,6057940000197EE3,25550,1.0,B,0.0,,69937,OC,,,,,,,,,
15:31:28:729019 20180108,OB_CHANGE,2_YEAR,295.0,-15.0,DELETE,10.0,6057940000197E9A,25548,0.0,B,0.0,,69938,OC,,,,,,,,,
15:31:28:731351 20180108,OB_CHANGE,2_YEAR,89.0,1.0,ADD,6.0,6057940000197EED,25556,1.0,B,0.0,,69939,OC,,,,,,,,,
15:31:28:734507 20180108,OB_CHANGE,2_YEAR,25.0,5.0,ADD,6.0,6057940000197EF3,25558,5.0,A,0.0,,69940,OC,,,,,,,,,
15:31:28:735872 20180108,OB_CHANGE,2_YEAR,158.0,-2.0,DELETE,10.0,6057940000197ED3,25554,0.0,B,0.0,,69941,OC,,,,,,,,,
15:31:28:745280 20180108,OB_CHANGE,2_YEAR,88.0,-5.0,DELETE,1.0,6057940000197E98,25556,0.0,B,0.0,,69942,OC,,,,,,,,,
15:31:28:748334 20180108,OB_CHANGE,2_YEAR,207.0,2.0,ADD,6.0,6057940000197F12,25552,2.0,B,0.0,,69943,OC,,,,,,,,,
15:31:28:761316 20180108,OB_CHANGE,2_YEAR,206.0,-1.0,DELETE,10.0,6057940000197ED5,25552,0.0,B,0.0,,69944,OC,,,,,,,,,
15:31:28:765605 20180108,OB_CHANGE,2_YEAR,250.0,-1.0,DELETE,10.0,6057940000197EE3,25550,0.0,B,0.0,,69945,OC,,,,,,,,,
15:31:28:990064 20180108,OB_CHANGE,2_YEAR,250.0,15.0,ADD,6.0,6057940000197F3F,25550,15.0,B,0.0,,69946,OC,,,,,,,,,
15:31:28:992819 20180108,OB_CHANGE,2_YEAR,294.0,14.0,ADD,6.0,6057940000197F43,25548,14.0,B,14.0,,69947,OC,,,,,,,,,
15:31:30:865957 20180108,OB_CHANGE,2_YEAR,89.0,5.0,ADD,6.0,6057940000197F6E,25556,5.0,B,0.0,,69948,OC,,,,,,,,,
15:31:30:870266 20180108,OB_CHANGE,2_YEAR,89.0,-5.0,DELETE,1.0,6057940000197F6E,25556,0.0,B,0.0,,69949,OC,,,,,,,,,
15:31:30:870344 20180108,OB_CHANGE,2_YEAR,299.0,-1.0,DELETE,1.0,6057940000197D9E,25566,0.0,A,0.0,,69950,OC,,,,,,,,,
15:31:30:870673 20180108,OB_CHANGE,2_YEAR,206.0,-2.0,DELETE,10.0,6057940000197F12,25552,0.0,B,0.0,,69951,OC,,,,,,,,,
15:31:30:871055 20180108,OB_CHANGE,2_YEAR,89.0,5.0,ADD,6.0,6057940000197FB0,25556,5.0,B,0.0,,69952,OC,,,,,,,,,
15:31:30:871188 20180108,OB_CHANGE,2_YEAR,89.0,-5.0,DELETE,1.0,6057940000197FB0,25556,0.0,B,0.0,,69953,OC,,,,,,,,,
15:31:30:876373 20180108,OB_CHANGE,2_YEAR,249.0,-15.0,DELETE,10.0,6057940000197F3F,25550,0.0,B,0.0,,69954,OC,,,,,,,,,
15:31:30:878738 20180108,OB_CHANGE,2_YEAR,89.0,5.0,ADD,6.0,6057940000197FDB,25556,5.0,B,0.0,,69955,OC,,,,,,,,,
15:31:30:880353 20180108,OB_CHANGE,2_YEAR,293.0,-14.0,DELETE,10.0,6057940000197F43,25548,0.0,B,0.0,,69956,OC,,,,,,,,,
15:31:30:887453 20180108,OB_CHANGE,2_YEAR,207.0,2.0,ADD,6.0,6057940000197FE3,25552,2.0,B,0.0,,69957,OC,,,,,,,,,
15:31:31:151564 20180108,OB_CHANGE,2_YEAR,251.0,15.0,ADD,6.0,6057940000198001,25550,15.0,B,0.0,,69958,OC,,,,,,,,,
15:31:31:154483 20180108,OB_CHANGE,2_YEAR,295.0,14.0,ADD,6.0,6057940000198005,25548,14.0,B,14.0,,69959,OC,,,,,,,,,
15:31:31:381285 20180108,OB_CHANGE,2_YEAR,207.0,-2.0,DELETE,10.0,6057940000197FE3,25552,0.0,B,0.0,,69960,OC,,,,,,,,,
15:31:31:386421 20180108,OB_CHANGE,2_YEAR,207.0,2.0,ADD,6.0,6057940000198036,25552,2.0,B,0.0,,69961,OC,,,,,,,,,
15:31:31:452052 20180108,OB_CHANGE,2_YEAR,207.0,-2.0,DELETE,10.0,6057940000198036,25552,0.0,B,0.0,,69962,OC,,,,,,,,,
15:31:31:457696 20180108,OB_CHANGE,2_YEAR,250.0,-15.0,DELETE,10.0,6057940000198001,25550,0.0,B,0.0,,69963,OC,,,,,,,,,
15:31:31:457996 20180108,OB_CHANGE,2_YEAR,207.0,2.0,ADD,6.0,6057940000198059,25552,2.0,B,0.0,,69964,OC,,,,,,,,,
15:31:31:460200 20180108,OB_CHANGE,2_YEAR,294.0,-14.0,DELETE,10.0,6057940000198005,25548,0.0,B,0.0,,69965,OC,,,,,,,,,
15:31:31:611662 20180108,OB_CHANGE,2_YEAR,207.0,-2.0,DELETE,10.0,6057940000198059,25552,0.0,B,0.0,,69966,OC,,,,,,,,,
15:31:31:614803 20180108,OB_CHANGE,2_YEAR,207.0,2.0,ADD,6.0,605794000019808B,25552,2.0,B,0.0,,69967,OC,,,,,,,,,
15:31:31:668165 20180108,OB_CHANGE,2_YEAR,251.0,15.0,ADD,6.0,60579400001980A0,25550,15.0,B,0.0,,69968,OC,,,,,,,,,
15:31:31:671586 20180108,OB_CHANGE,2_YEAR,295.0,15.0,ADD,6.0,60579400001980A4,25548,15.0,B,0.0,,69969,OC,,,,,,,,,
15:31:31:736651 20180108,OB_CHANGE,2_YEAR,207.0,-2.0,DELETE,10.0,605794000019808B,25552,0.0,B,0.0,,69970,OC,,,,,,,,,
15:31:31:741474 20180108,OB_CHANGE,2_YEAR,294.0,-15.0,DELETE,10.0,60579400001980A4,25548,0.0,B,0.0,,69971,OC,,,,,,,,,
15:31:31:813123 20180108,OB_CHANGE,2_YEAR,207.0,2.0,ADD,6.0,60579400001980D0,25552,2.0,B,0.0,,69972,OC,,,,,,,,,
15:31:31:941747 20180108,OB_CHANGE,2_YEAR,295.0,15.0,ADD,6.0,60579400001980EE,25548,15.0,B,0.0,,69973,OC,,,,,,,,,
15:31:31:992997 20180108,OB_CHANGE,2_YEAR,89.0,-5.0,DELETE,1.0,6057940000197FDB,25556,0.0,B,0.0,,69974,OC,,,,,,,,,
15:31:31:993038 20180108,OB_CHANGE,2_YEAR,206.0,-2.0,DELETE,10.0,60579400001980D0,25552,0.0,B,0.0,,69975,OC,,,,,,,,,
15:31:31:996109 20180108,OB_CHANGE,2_YEAR,206.0,2.0,ADD,6.0,6057940000198115,25552,2.0,B,0.0,,69976,OC,,,,,,,,,
15:31:31:999971 20180108,OB_CHANGE,2_YEAR,89.0,5.0,ADD,6.0,6057940000198124,25556,5.0,B,0.0,,69977,OC,,,,,,,,,
15:31:32:000051 20180108,OB_CHANGE,2_YEAR,299.0,1.0,ADD,6.0,6057940000198126,25566,1.0,A,0.0,,69978,OC,,,,,,,,,
15:31:32:004014 20180108,OB_CHANGE,2_YEAR,251.0,-15.0,DELETE,10.0,60579400001980A0,25550,0.0,B,0.0,,69979,OC,,,,,,,,,
15:31:32:008180 20180108,OB_CHANGE,2_YEAR,294.0,-15.0,DELETE,10.0,60579400001980EE,25548,0.0,B,0.0,,69980,OC,,,,,,,,,
15:31:32:201958 20180108,OB_CHANGE,2_YEAR,294.0,15.0,ADD,6.0,605794000019814E,25548,15.0,B,0.0,,69981,OC,,,,,,,,,
15:31:32:234671 20180108,OB_CHANGE,2_YEAR,251.0,15.0,ADD,6.0,6057940000198150,25550,15.0,B,0.0,,69982,OC,,,,,,,,,
15:31:32:756148 20180108,OB_CHANGE,2_YEAR,207.0,-2.0,DELETE,10.0,6057940000198115,25552,0.0,B,0.0,,69983,OC,,,,,,,,,
15:31:32:762227 20180108,OB_CHANGE,2_YEAR,250.0,-15.0,DELETE,10.0,6057940000198150,25550,0.0,B,0.0,,69984,OC,,,,,,,,,
15:31:32:765995 20180108,OB_CHANGE,2_YEAR,293.0,-15.0,DELETE,10.0,605794000019814E,25548,0.0,B,0.0,,69985,OC,,,,,,,,,
15:31:32:768205 20180108,OB_CHANGE,2_YEAR,207.0,2.0,ADD,6.0,60579400001981A1,25552,2.0,B,0.0,,69986,OC,,,,,,,,,
15:31:32:987855 20180108,OB_CHANGE,2_YEAR,251.0,15.0,ADD,6.0,60579400001981B7,25550,15.0,B,0.0,,69987,OC,,,,,,,,,
15:31:32:991027 20180108,OB_CHANGE,2_YEAR,295.0,15.0,ADD,6.0,60579400001981BB,25548,15.0,B,0.0,,69988,OC,,,,,,,,,
15:31:33:011265 20180108,OB_CHANGE,2_YEAR,207.0,-2.0,DELETE,10.0,60579400001981A1,25552,0.0,B,0.0,,69989,OC,,,,,,,,,
