Sequence,Action,Qty,Price,Liquidity,Direction
11329,-6,6,99.8515625,1443556.8203125,Down
11330,+1,1,99.8125,1443656.6328125,Up
11331,+4,4,99.8359375,1444055.9765625,Up
11332,+2,2,99.828125,1444255.6328125,Up
11333,+8,8,99.8359375,1445054.3203125,Up
11334,+8,8,99.8203125,1445852.8828125,Up
11335,+2,2,99.828125,1446052.5390625,Up
11336,+4,4,99.8359375,1446451.8828125,Up
11337,+4,4,99.828125,1446851.1953125,Up
11338,+8,8,99.8203125,1447649.7578125,Up
11339,+8,8,99.8359375,1448448.4453125,Up
11340,+4,4,99.828125,1448847.7578125,Up
11341,-3,3,99.8515625,1448548.203125,Down
11342,+8,8,99.8359375,1449346.890625,Up
11343,+8,8,99.8203125,1450145.453125,Up
11344,+8,8,99.8203125,1450944.015625,Up
11345,+8,8,99.8359375,1451742.703125,Up
11346,+2,2,99.828125,1451942.359375,Up
11347,-3,3,99.8515625,1451642.8046875,Down
11348,+8,8,99.8359375,1452441.4921875,Up
11349,+8,8,99.8203125,1453240.0546875,Up
11350,+8,8,99.8203125,1454038.6171875,Up
11351,+8,8,99.8359375,1454837.3046875,Up
11352,+8,8,99.8359375,1455635.9921875,Up
11353,+8,8,99.8203125,1456434.5546875,Up
11354,+8,8,99.8203125,1457233.1171875,Up
11355,+8,8,99.8359375,1458031.8046875,Up
11356,+8,8,99.8359375,1458830.4921875,Up
11357,+8,8,99.8203125,1459629.0546875,Up
11358,+8,8,99.8203125,1460427.6171875,Up
11359,+8,8,99.8359375,1461226.3046875,Up
11360,+8,8,99.8359375,1462024.9921875,Up
11361,+8,8,99.8203125,1462823.5546875,Up
11362,+8,8,99.8203125,1463622.1171875,Up
11363,+4,4,99.8359375,1464021.4609375,Up
11364,+8,8,99.8359375,1464820.1484375,Up
11365,+1,1,99.8125,1464919.9609375,Up
11366,-3,3,99.8515625,1464620.40625,Down
11367,+2,2,99.828125,1464820.0625,Up
11368,+4,4,99.8359375,1465219.40625,Up
11369,+8,8,99.8359375,1466018.09375,Up
11370,+8,8,99.8203125,1466816.65625,Up
11371,+8,8,99.8203125,1467615.21875,Up
11372,+8,8,99.8359375,1468413.90625,Up
11373,+2,2,99.828125,1468613.5625,Up
11374,+2,2,99.8359375,1468813.234375,Up
11375,+4,4,99.828125,1469212.546875,Up
11376,+4,4,99.828125,1469611.859375,Up
11377,+2,2,99.8359375,1469811.53125,Up
11378,+8,8,99.8359375,1470610.21875,Up
11379,+8,8,99.8203125,1471408.78125,Up
11380,+2,2,99.8359375,1471608.453125,Up
11381,+2,2,99.828125,1471808.109375,Up
11382,+2,2,99.8359375,1472007.78125,Up
11383,+2,2,99.828125,1472207.4375,Up
11384,+2,2,99.828125,1472407.09375,Up
11385,+8,8,99.8203125,1473205.65625,Up
11386,+8,8,99.8359375,1474004.34375,Up
11387,+2,2,99.828125,1474204.0,Up
11388,+2,2,99.828125,1474403.65625,Up
11389,+4,4,99.8359375,1474803.0,Up
11390,+8,8,99.8359375,1475601.6875,Up
11391,+8,8,99.8203125,1476400.25,Up
11392,+4,4,99.8359375,1476799.59375,Up
11393,+4,4,99.828125,1477198.90625,Up
11394,+8,8,99.8203125,1477997.46875,Up
11395,+8,8,99.8359375,1478796.15625,Up
11396,+1,1,99.8125,1478895.96875,Up
11397,+4,4,99.828125,1479295.28125,Up
11398,+4,4,99.8359375,1479694.625,Up
11399,-3,3,99.8515625,1479395.0703125,Down
11400,+8,8,99.8359375,1480193.7578125,Up
11401,+8,8,99.8203125,1480992.3203125,Up
11402,+4,4,99.8359375,1481391.6640625,Up
11403,+4,4,99.828125,1481790.9765625,Up
11404,+1,1,99.8125,1481890.7890625,Up
11405,+4,4,99.828125,1482290.1015625,Up
11406,+12,12,99.8203125,1483487.9453125,Up
11407,-3,3,99.8515625,1483188.390625,Down
11408,-3,3,99.8515625,1482888.8359375,Down
11409,+1,1,99.8125,1482988.6484375,Up
11410,-3,3,99.8515625,1482689.09375,Down
11411,-3,3,99.8515625,1482389.5390625,Down
11412,-3,3,99.8515625,1482089.984375,Down
11413,-3,3,99.8515625,1481790.4296875,Down
11414,-3,3,99.8515625,1481490.875,Down
11415,-6,6,99.8515625,1480891.765625,Down
11416,+8,8,99.8203125,1481690.328125,Up
11417,+8,8,99.8359375,1482489.015625,Up
11418,+4,4,99.828125,1482888.328125,Up
11419,+4,4,99.8359375,1483287.671875,Up
11420,+2,2,99.828125,1483487.328125,Up
11421,+2,2,99.8359375,1483687.0,Up
11422,-6,6,99.8515625,1483087.890625,Down
11423,-3,3,99.8515625,1482788.3359375,Down
11424,-4,4,99.8515625,1482388.9296875,Down
11425,-3,3,99.8515625,1482089.375,Down
11426,+1,1,99.84375,1482189.21875,Up
11427,-2,2,99.8515625,1481989.515625,Down
11428,+12,12,99.8203125,1483187.359375,Up
11429,+12,12,99.828125,1484385.296875,Up
11430,+20,20,99.8203125,1486381.703125,Up
11431,+6,6,99.828125,1486980.671875,Up
11432,+6,6,99.828125,1487579.640625,Up
11433,+10,10,99.828125,1488577.921875,Up
11434,+10,10,99.828125,1489576.203125,Up
11435,+6,6,99.828125,1490175.171875,Up
11436,+6,6,99.828125,1490774.140625,Up
11437,+8,8,99.828125,1491572.765625,Up
11438,+6,6,99.84375,1492171.828125,Up
11439,+6,6,99.765625,1492770.421875,Up
11440,+4,4,99.84375,1493169.796875,Up
11441,+3,3,99.84375,1493469.328125,Up
11442,+1,1,99.8125,1493569.140625,Up
11443,+8,8,99.828125,1494367.765625,Up
11444,+10,10,99.828125,1495366.046875,Up
11445,+1,1,99.84375,1495465.890625,Up
11446,+10,10,99.828125,1496464.171875,Up
11447,+20,20,99.828125,1498460.734375,Up
11448,+4,4,99.84375,1498860.109375,Up
11449,+2,2,99.84375,1499059.796875,Up
11450,+1,1,99.8125,1499159.609375,Up
11451,+8,8,99.84375,1499958.359375,Up
11452,+3,3,99.84375,1500257.890625,Up
11453,+1,1,99.84375,1500357.734375,Up
11454,+1,1,99.8125,1500457.546875,Up
11455,+44,44,99.84375,1504850.671875,Up
11456,+6,6,99.71875,1505448.984375,Up
11457,+1,1,99.84375,1505548.828125,Up
11458,+1,1,99.7890625,1505648.6171875,Up
11459,+4,4,99.71875,1506047.4921875,Up
11460,+4,4,99.71875,1506446.3671875,Up
11461,+5,5,99.71875,1506944.9609375,Up
11462,+16,16,99.8359375,1508542.3359375,Up
11463,+4,4,99.71875,1508941.2109375,Up
11464,+2,2,99.71875,1509140.6484375,Up
11465,+1,1,99.84375,1509240.4921875,Up
11466,+44,44,99.84375,1513633.6171875,Up
11467,+1,1,99.8125,1513733.4296875,Up
11468,+44,44,99.84375,1518126.5546875,Up
11469,+1,1,99.84375,1518226.3984375,Up
11470,+1,1,99.8125,1518326.2109375,Up
11472,+8,8,99.84375,1519124.9609375,Up
11473,+40,40,99.84375,1523118.7109375,Up
11474,+2,2,99.84375,1523318.3984375,Up
11475,+2,2,99.84375,1523518.0859375,Up
11476,+1,1,99.84375,1523617.9296875,Up
11477,+2,2,99.84375,1523817.6171875,Up
11478,+9,9,99.84375,1524716.2109375,Up
11479,+1,1,99.84375,1524816.0546875,Up
11480,+1,1,99.84375,1524915.8984375,Up
11481,+6,6,99.84375,1525514.9609375,Up
11482,-3,3,99.84375,1525215.4296875,Down
11496,+1,1,99.84375,1525315.2734375,Up
11497,+44,44,99.84375,1529708.3984375,Up
11498,+3,3,99.84375,1530007.9296875,Up
11500,+1,1,99.84375,1530107.7734375,Up
11501,+4,4,99.84375,1530507.1484375,Up
11502,-1,1,99.84375,1530407.3046875,Down
11507,+8,8,99.84375,1531206.0546875,Up
11508,+1,1,99.84375,1531305.8984375,Up
11509,+2,2,99.8046875,1531505.5078125,Up
11510,+1,1,99.84375,1531605.3515625,Up
11511,+1,1,99.8125,1531705.1640625,Up
11512,+10,10,99.8046875,1532703.2109375,Up
11514,+1,1,99.84375,1532803.0546875,Up
11515,+3,3,99.84375,1533102.5859375,Up
11519,-2,2,99.84375,1532902.8984375,Down
11520,+1,1,99.8359375,1533002.734375,Up
11521,+2,2,99.8359375,1533202.40625,Up
11522,+3,3,99.8359375,1533501.9140625,Up
11523,+6,6,99.765625,1534100.5078125,Up
11524,+2,2,99.8359375,1534300.1796875,Up
11525,-2,2,99.8515625,1534100.4765625,Down
11526,-1,1,99.8515625,1534000.625,Down
11527,-2,2,99.8515625,1533800.921875,Down
11528,-1,1,99.859375,1533701.0625,Down
11529,+2,2,99.8359375,1533900.734375,Up
11530,+2,2,99.828125,1534100.390625,Up
11531,-2,2,99.8515625,1533900.6875,Down
11532,-1,1,99.8515625,1533800.8359375,Down
11533,-4,4,99.8515625,1533401.4296875,Down
11534,-0,0,99.8515625,1533401.4296875,Sideways
11535,+2,2,99.828125,1533601.0859375,Up
11536,+2,2,99.8359375,1533800.7578125,Up
11537,-0,0,99.8515625,1533800.7578125,Sideways
11538,-4,4,99.8515625,1533401.3515625,Down
11540,-2,2,99.84375,1533201.6640625,Down
11543,-1,1,99.8515625,1533101.8125,Down
11544,-2,2,99.8515625,1532902.109375,Down
11545,-1,1,99.859375,1532802.25,Down
11546,-1,1,99.8515625,1532702.3984375,Down
11547,+5,5,99.828125,1533201.5390625,Up
11548,+8,8,99.828125,1534000.1640625,Up
11549,+20,20,99.828125,1535996.7265625,Up
11550,+16,16,99.828125,1537593.9765625,Up
11551,-7,7,99.859375,1536894.9609375,Down
11552,-7,7,99.859375,1536195.9453125,Down
11553,+7,7,99.84375,1536894.8515625,Up
11554,+2,2,99.8359375,1537094.5234375,Up
11555,+8,8,99.84375,1537893.2734375,Up
11556,+2,2,99.84375,1538092.9609375,Up
11557,+2,2,99.8359375,1538292.6328125,Up
11558,+3,3,99.8359375,1538592.140625,Up
11559,+3,3,99.8359375,1538891.6484375,Up
11560,-3,3,99.8515625,1538592.09375,Down
11561,-5,5,99.84375,1538092.875,Down
11562,-3,3,99.8515625,1537793.3203125,Down
11563,+2,2,99.84375,1537993.0078125,Up
11564,+5,5,99.828125,1538492.1484375,Up
11565,+8,8,99.828125,1539290.7734375,Up
11566,+8,8,99.84375,1540089.5234375,Up
11567,+2,2,99.84375,1540289.2109375,Up
11568,+3,3,99.8359375,1540588.71875,Up
11569,+2,2,99.8359375,1540788.390625,Up
11570,-11,11,99.8515625,1539690.0234375,Down
11571,+5,5,99.828125,1540189.1640625,Up
11572,+8,8,99.828125,1540987.7890625,Up
11573,+3,3,99.8359375,1541287.296875,Up
11574,-3,3,99.8515625,1540987.7421875,Down
11575,-3,3,99.8515625,1540688.1875,Down
11576,+3,3,99.8359375,1540987.6953125,Up
11577,-3,3,99.8515625,1540688.140625,Down
11578,+12,12,99.828125,1541886.078125,Up
11579,+8,8,99.828125,1542684.703125,Up
11580,+16,16,99.828125,1544281.953125,Up
11581,-1,1,99.8515625,1544182.1015625,Down
11582,-11,11,99.8515625,1543083.734375,Down
11583,-1,1,99.8515625,1542983.8828125,Down
11584,+20,20,99.8203125,1544980.2890625,Up
11586,-1,1,99.8828125,1544880.40625,Down
11587,+8,8,99.828125,1545679.03125,Up
11588,+12,12,99.828125,1546876.96875,Up
11589,+3,3,99.84375,1547176.5,Up
11590,+1,1,99.8359375,1547276.3359375,Up
11591,-1,1,99.8828125,1547176.453125,Down
11592,+6,6,99.78125,1547775.140625,Up
11593,+3,3,99.8359375,1548074.6484375,Up
11594,+6,6,99.8359375,1548673.6640625,Up
11595,+3,3,99.8359375,1548973.171875,Up
11596,+5,5,99.828125,1549472.3125,Up
11597,+8,8,99.828125,1550270.9375,Up
11598,+3,3,99.84375,1550570.46875,Up
11599,+3,3,99.8359375,1550869.9765625,Up
11600,+2,2,99.84375,1551069.6640625,Up
11601,+2,2,99.8359375,1551269.3359375,Up
11602,+3,3,99.8359375,1551568.84375,Up
11603,-3,3,99.8515625,1551269.2890625,Down
11604,+3,3,99.84375,1551568.8203125,Up
11605,+2,2,99.84375,1551768.5078125,Up
11606,+1,1,99.8125,1551868.3203125,Up
11607,+2,2,99.8359375,1552067.9921875,Up
11608,+3,3,99.8359375,1552367.5,Up
11609,+2,2,99.84375,1552567.1875,Up
11610,+2,2,99.84375,1552766.875,Up
11611,+2,2,99.8359375,1552966.546875,Up
11612,+3,3,99.84375,1553266.078125,Up
11613,+3,3,99.8359375,1553565.5859375,Up
11614,+6,6,99.84375,1554164.6484375,Up
11615,+1,1,99.84375,1554264.4921875,Up
11616,+1,1,99.8359375,1554364.328125,Up
11617,+2,2,99.84375,1554564.015625,Up
11618,+8,8,99.84375,1555362.765625,Up
11619,+20,20,99.828125,1557359.328125,Up
11620,+3,3,99.84375,1557658.859375,Up
11621,+2,2,99.84375,1557858.546875,Up
11622,+2,2,99.8046875,1558058.15625,Up
11623,+2,2,99.84375,1558257.84375,Up
11624,+8,8,99.84375,1559056.59375,Up
11625,+3,3,99.84375,1559356.125,Up
11626,+2,2,99.84375,1559555.8125,Up
11627,+2,2,99.8046875,1559755.421875,Up
11628,+5,5,99.84375,1560254.640625,Up
11629,+5,5,99.84375,1560753.859375,Up
11630,+5,5,99.84375,1561253.078125,Up
11631,+1,1,99.8125,1561352.890625,Up
11632,+5,5,99.84375,1561852.109375,Up
11633,+20,20,99.828125,1563848.671875,Up
11634,+18,18,99.828125,1565645.578125,Up
11635,+5,5,99.84375,1566144.796875,Up
11636,+5,5,99.84375,1566644.015625,Up
11637,+1,1,99.8125,1566743.828125,Up
11638,+5,5,99.84375,1567243.046875,Up
11639,+5,5,99.84375,1567742.265625,Up
11640,+5,5,99.84375,1568241.484375,Up
11641,+18,18,99.828125,1570038.390625,Up
11642,+20,20,99.828125,1572034.953125,Up
11643,+20,20,99.828125,1574031.515625,Up
11644,+18,18,99.828125,1575828.421875,Up
11645,+18,18,99.828125,1577625.328125,Up
11646,+20,20,99.828125,1579621.890625,Up
11647,+5,5,99.84375,1580121.109375,Up
11648,+20,20,99.828125,1582117.671875,Up
11649,+18,18,99.828125,1583914.578125,Up
11650,+5,5,99.84375,1584413.796875,Up
11651,+1,1,99.8125,1584513.609375,Up
11652,+18,18,99.828125,1586310.515625,Up
11653,+20,20,99.828125,1588307.078125,Up
11654,+5,5,99.84375,1588806.296875,Up
11655,-1,1,99.8515625,1588706.4453125,Down
11656,+1,1,99.8125,1588806.2578125,Up
11657,+20,20,99.828125,1590802.8203125,Up
11658,+18,18,99.828125,1592599.7265625,Up
11659,+18,18,99.828125,1594396.6328125,Up
11660,+20,20,99.828125,1596393.1953125,Up
11661,-5,5,99.8515625,1595893.9375,Down
11662,+20,20,99.828125,1597890.5,Up
11663,+18,18,99.828125,1599687.40625,Up
11664,+18,18,99.828125,1601484.3125,Up
11665,+20,20,99.828125,1603480.875,Up
11666,+20,20,99.828125,1605477.4375,Up
11667,+18,18,99.828125,1607274.34375,Up
11668,+1,1,99.8515625,1607374.1953125,Up
11669,+1,1,99.8125,1607474.0078125,Up
11670,+18,18,99.828125,1609270.9140625,Up
11671,+20,20,99.828125,1611267.4765625,Up
11672,+20,20,99.828125,1613264.0390625,Up
11673,+18,18,99.828125,1615060.9453125,Up
11674,+18,18,99.828125,1616857.8515625,Up
11675,+20,20,99.828125,1618854.4140625,Up
11676,+52,52,99.84375,1624046.2890625,Up
11677,+2,2,99.84375,1624245.9765625,Up
11678,+2,2,99.84375,1624445.6640625,Up
11679,+1,1,99.8125,1624545.4765625,Up
11680,+2,2,99.84375,1624745.1640625,Up
11681,-1,1,99.8515625,1624645.3125,Down
11682,+52,52,99.84375,1629837.1875,Up
11683,+2,2,99.84375,1630036.875,Up
11684,+2,2,99.84375,1630236.5625,Up
11685,+2,2,99.84375,1630436.25,Up
11686,+20,20,99.828125,1632432.8125,Up
11687,+18,18,99.828125,1634229.71875,Up
11688,+18,18,99.828125,1636026.625,Up
11689,+20,20,99.828125,1638023.1875,Up
11690,-7,7,99.8515625,1637324.2265625,Down
11691,-4,4,99.8515625,1636924.8203125,Down
11692,+1,1,99.8125,1637024.6328125,Up
11693,-1,1,99.8515625,1636924.78125,Down
11694,+20,20,99.828125,1638921.34375,Up
11695,+18,18,99.828125,1640718.25,Up
11696,+18,18,99.828125,1642515.15625,Up
11697,+20,20,99.828125,1644511.71875,Up
11698,+20,20,99.828125,1646508.28125,Up
11699,+18,18,99.828125,1648305.1875,Up
11700,+18,18,99.828125,1650102.09375,Up
11701,+20,20,99.828125,1652098.65625,Up
11702,+20,20,99.828125,1654095.21875,Up
11703,+18,18,99.828125,1655892.125,Up
11704,+18,18,99.828125,1657689.03125,Up
11705,+20,20,99.828125,1659685.59375,Up
11706,+20,20,99.828125,1661682.15625,Up
11707,+18,18,99.828125,1663479.0625,Up
11708,-1,1,99.8515625,1663379.2109375,Down
11709,+1,1,99.8125,1663479.0234375,Up
11710,+18,18,99.828125,1665275.9296875,Up
11711,+20,20,99.828125,1667272.4921875,Up
11713,-1,1,99.84375,1667172.6484375,Down
11717,+20,20,99.828125,1669169.2109375,Up
11718,+18,18,99.828125,1670966.1171875,Up
11719,+18,18,99.828125,1672763.0234375,Up
11720,+20,20,99.828125,1674759.5859375,Up
11721,+20,20,99.828125,1676756.1484375,Up
11722,+18,18,99.828125,1678553.0546875,Up
11723,+18,18,99.828125,1680349.9609375,Up
11724,+20,20,99.828125,1682346.5234375,Up
11726,+2,2,99.84375,1682546.2109375,Up
11727,+2,2,99.84375,1682745.8984375,Up
11728,+2,2,99.84375,1682945.5859375,Up
11729,+2,2,99.84375,1683145.2734375,Up
11731,+1,1,99.84375,1683245.1171875,Up
11735,+2,2,99.8359375,1683444.7890625,Up
11736,+1,1,99.84375,1683544.6328125,Up
11737,+1,1,99.8359375,1683644.46875,Up
11738,+2,2,99.8359375,1683844.140625,Up
11739,+2,2,99.8359375,1684043.8125,Up
11740,+2,2,99.8359375,1684243.484375,Up
11741,+2,2,99.8359375,1684443.15625,Up
11742,+2,2,99.8359375,1684642.828125,Up
11743,+2,2,99.8359375,1684842.5,Up
11744,+2,2,99.84375,1685042.1875,Up
11745,+1,1,99.84375,1685142.03125,Up
11746,+2,2,99.8359375,1685341.703125,Up
11747,+1,1,99.8359375,1685441.5390625,Up
11749,-47,47,99.859375,1680748.1484375,Down
11750,+27,27,99.84375,1683443.9296875,Up
11751,+8,8,99.84375,1684242.6796875,Up
11752,+2,2,99.84375,1684442.3671875,Up
11753,-6,6,99.859375,1683843.2109375,Down
11754,+44,44,99.84375,1688236.3359375,Up
11755,-6,6,99.859375,1687637.1796875,Down
11756,+6,6,99.828125,1688236.1484375,Up
11757,+27,27,99.84375,1690931.9296875,Up
11758,+18,18,99.84375,1692729.1171875,Up
11759,+1,1,99.84375,1692828.9609375,Up
11760,+1,1,99.84375,1692928.8046875,Up
11761,-1,1,99.8515625,1692828.953125,Down
11762,+6,6,99.828125,1693427.921875,Up
11763,+1,1,99.84375,1693527.765625,Up
11764,+1,1,99.84375,1693627.609375,Up
11765,+44,44,99.84375,1698020.734375,Up
11766,+2,2,99.84375,1698220.421875,Up
11767,+6,6,99.828125,1698819.390625,Up
11768,+8,8,99.84375,1699618.140625,Up
11770,+6,6,99.84375,1700217.203125,Up
11771,+2,2,99.84375,1700416.890625,Up
11772,+2,2,99.84375,1700616.578125,Up
11773,+1,1,99.84375,1700716.421875,Up
11774,+18,18,99.84375,1702513.609375,Up
11782,-40,40,99.84375,1698519.859375,Down
11783,+1,1,99.8359375,1698619.6953125,Up
11784,+3,3,99.8359375,1698919.203125,Up
11785,+2,2,99.8359375,1699118.875,Up
11786,-2,2,99.84375,1698919.1875,Down
11787,-2,2,99.8515625,1698719.484375,Down
11788,-2,2,99.8515625,1698519.78125,Down
11789,-1,1,99.8515625,1698419.9296875,Down
11790,-3,3,99.84375,1698120.3984375,Down
11791,+1,1,99.828125,1698220.2265625,Up
11792,-1,1,99.8515625,1698120.375,Down
11793,-1,1,99.859375,1698020.515625,Down
11794,+5,5,99.828125,1698519.65625,Up
11795,+8,8,99.828125,1699318.28125,Up
11796,-7,7,99.859375,1698619.265625,Down
11797,-3,3,99.84375,1698319.734375,Down
11798,-2,2,99.84375,1698120.046875,Down
11799,-14,14,99.9140625,1696721.25,Down
11800,+3,3,99.8359375,1697020.7578125,Up
11801,-3,3,99.8515625,1696721.203125,Down
11802,-13,13,99.8515625,1695423.1328125,Down
11803,-13,13,99.84375,1694125.1640625,Down
11804,-3,3,99.8515625,1693825.609375,Down
11805,-11,11,99.8515625,1692727.2421875,Down
11806,-10,10,99.8828125,1691728.4140625,Down
11807,+6,6,99.828125,1692327.3828125,Up
11808,-6,6,99.84375,1691728.3203125,Down
11809,-6,6,99.921875,1691128.7890625,Down
11810,-14,14,99.8515625,1689730.8671875,Down
11811,-2,2,99.84375,1689531.1796875,Down
11812,-2,2,99.84375,1689331.4921875,Down
11813,-2,2,99.84375,1689131.8046875,Down
11814,-2,2,99.8828125,1688932.0390625,Down
11816,-3,3,99.84375,1688632.5078125,Down
11817,-3,3,99.84375,1688332.9765625,Down
11818,-42,42,99.84375,1684139.5390625,Down
11819,-3,3,99.84375,1683840.0078125,Down
11820,-1,1,99.84375,1683740.1640625,Down
11821,-5,5,99.8515625,1683240.90625,Down
11822,-5,5,99.84375,1682741.6875,Down
11823,-44,44,99.84375,1678348.5625,Down
11824,-13,13,99.84375,1677050.59375,Down
11825,-42,42,99.84375,1672857.15625,Down
11826,-44,44,99.84375,1668464.03125,Down
11827,-1,1,99.84375,1668364.1875,Down
11828,-3,3,99.84375,1668064.65625,Down
11829,-44,44,99.84375,1663671.53125,Down
11830,-3,3,99.84375,1663372.0,Down
11831,+20,20,99.828125,1665368.5625,Up
11832,+18,18,99.828125,1667165.46875,Up
11833,+18,18,99.828125,1668962.375,Up
11834,+20,20,99.828125,1670958.9375,Up
11835,+20,20,99.828125,1672955.5,Up
11836,+18,18,99.828125,1674752.40625,Up
11837,+18,18,99.828125,1676549.3125,Up
11838,+20,20,99.828125,1678545.875,Up
11839,-42,42,99.84375,1674352.4375,Down
11840,-4,4,99.84375,1673953.0625,Down
11841,-3,3,99.84375,1673653.53125,Down
11842,-10,10,99.8515625,1672655.015625,Down
11843,-1,1,99.84375,1672555.171875,Down
11844,-1,1,99.84375,1672455.328125,Down
11845,+2,2,99.8359375,1672655.0,Up
11846,+2,2,99.828125,1672854.65625,Up
11847,+8,8,99.8359375,1673653.34375,Up
11848,+8,8,99.8203125,1674451.90625,Up
11849,-6,6,99.859375,1673852.75,Down
11850,-6,6,99.8515625,1673253.640625,Down
11851,-8,8,99.859375,1672454.765625,Down
11852,-8,8,99.8515625,1671655.953125,Down
11853,-6,6,99.859375,1671056.796875,Down
11854,-6,6,99.8515625,1670457.6875,Down
11855,+6,6,99.828125,1671056.65625,Up
11856,+4,4,99.8359375,1671456.0,Up
11857,-3,3,99.84375,1671156.46875,Down
11858,-2,2,99.875,1670956.71875,Down
11859,-1,1,99.859375,1670856.859375,Down
11860,-1,1,99.84375,1670757.015625,Down
11861,-1,1,99.84375,1670657.171875,Down
11862,-2,2,99.84375,1670457.484375,Down
11863,-6,6,99.8515625,1669858.375,Down
11864,-6,6,99.859375,1669259.21875,Down
11865,-6,6,99.8515625,1668660.109375,Down
11866,-4,4,99.8515625,1668260.703125,Down
11867,-4,4,99.8515625,1667861.296875,Down
11868,-4,4,99.859375,1667461.859375,Down
11869,-4,4,99.84375,1667062.484375,Down
11870,-4,4,99.84375,1666663.109375,Down
11871,-6,6,99.859375,1666063.953125,Down
11872,-6,6,99.8515625,1665464.84375,Down
11873,-4,4,99.859375,1665065.40625,Down
11874,-4,4,99.8515625,1664666.0,Down
11875,-1,1,99.84375,1664566.15625,Down
11876,-1,1,99.84375,1664466.3125,Down
11877,-1,1,99.84375,1664366.46875,Down
11878,+2,2,99.84375,1664566.15625,Up
11879,-2,2,99.84375,1664366.46875,Down
11880,-5,5,99.84375,1663867.25,Down
11881,-3,3,99.84375,1663567.71875,Down
11882,+3,3,99.8359375,1663867.2265625,Up
11883,+2,2,99.8359375,1664066.8984375,Up
11884,+12,12,99.828125,1665264.8359375,Up
11885,+12,12,99.8203125,1666462.6796875,Up
11886,+20,20,99.828125,1668459.2421875,Up
11887,+20,20,99.8203125,1670455.6484375,Up
11888,-42,42,99.84375,1666262.2109375,Down
11889,+6,6,99.828125,1666861.1796875,Up
11890,-2,2,99.84375,1666661.4921875,Down
11891,+3,3,99.8359375,1666961.0,Up
11892,-1,1,99.84375,1666861.15625,Down
11893,-8,8,99.84375,1666062.40625,Down
11894,-0,0,99.8515625,1666062.40625,Sideways
11895,-0,0,99.8515625,1666062.40625,Sideways
11896,+6,6,99.828125,1666661.375,Up
11897,-0,0,99.8515625,1666661.375,Sideways
11898,-86,86,99.84375,1658074.8125,Down
11899,-1,1,99.84375,1657974.96875,Down
11900,-50,50,99.84375,1652982.78125,Down
11901,-10,10,99.890625,1651983.875,Down
11902,-10,10,99.84375,1650985.4375,Down
11903,-53,53,99.9609375,1645687.5078125,Down
11904,-3,3,99.84375,1645387.9765625,Down
11905,-10,10,99.890625,1644389.0703125,Down
11906,-10,10,99.84375,1643390.6328125,Down
11907,-0,0,99.84375,1643390.6328125,Sideways
11908,-1,1,99.84375,1643290.7890625,Down
